id,prompt,step,cfg,sampler,width,height,token_count,timestamp
58235,"a duchess from !Nubia, dark skin, wearing elaborate green and gold, charismatic, warm friendly face, half-body shot, fantasy character portrait by Alphonse Mucha, Greg Rutkowski, Craig Mullins, Gaston Bussiere",20,7.0,8,512,512,50,0
33993,"fire in the shape gemma atkinson, cute anatomy, adorable face, shapely body, intricate and elegant, highly detailed, digital painting, huhd 8 k, hdr, concept art, smooth and sharp focus, illustration by beeple and by stanley artgerm lau and by alphonse mucha ",20,6.0,1,640,640,61,0
832,"hyperrealistic full body image of adam and eve in the garden, symmetrical face, handsome face, beautiful face, full body image, medieval art, intricate, highly detailed, elegant, artstation, deviantart ",50,20.0,8,896,896,43,0
10438,"a red - haired explorer girl kid with a backpack and a map, in the deep forest, lit by sunbeams, by loish, unreal 5, ",20,7.0,8,512,512,33,0
50034,bella hadid as maison margiela model on rammstein show. exposure. mysterious. tape photo. processing. lost photo. deep dream effect. award wining photography.. perfect composition. photography masterpiece. contemporary theater. ,20,7.0,8,512,512,46,0
55669,"very beautiful angeline jolie, bedroom, bed, beautiful eyes, full shot ( fs ), wallpaper, photo, highly detailed, 8 k, bloom, 8 5 mm, full shot ( fs ) ",20,7.0,8,512,704,44,0
55853,"high quality high detail painting by david mattingly and norman rockwell and nc wyeth, hd, realistic matte, photorealistic lighting, composition and layout inspired by gregory crewdson, modern supernatural horror, stephen king. ",42,7.0,8,512,512,45,0
17410,"Shockwaves of the universe ripple throughout, using sound to travel, it dissipates everything in its wake, melting, and distributing deep forces of energy into the bounded stellar objects that float about, trending on artstation, artstation futurism, artstation photography, 4k, 8k",50,7.0,8,1024,512,62,0
45766,"black white cloth fabric jodhpurs knee high boots travel coat fashion, portrait in sitting pose, greg manchess painting by sargent and leyendecker, studio ghibli, fantasy, asymmetrical, intricate, elegant, matte painting, illustration, hearthstone, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton ",20,7.0,8,512,576,80,0
3908,"an hd goth emo punk portrait painted by pablo picasso. her hair is dark brown and cut into a short, messy pixie cut. she has a slightly rounded face, with a pointed chin, large entirely - black eyes, and a small nose. she is wearing a black tank top, a black leather jacket, a black knee - length skirt, and a black choker. ",35,10.0,8,512,512,77,0
49310,"hyperrealism, detailed textures, photorealistic 3 d cyberpunk octopus queen in apocalyptic city, futuristic clothing and helmet, ultra realistic, cinematic, intricate, low light, unreal engine 8 k ",35,7.0,8,512,704,41,0
4168,"australia in the end times, cinematic matte painting ",20,7.0,8,704,512,10,0
53782,"young anduin wrynn by mandy jurgens, world of warcraft, cinematic shot, brush hard, artstation, cgsociety, high quality, brush stroke ",35,7.0,8,512,512,35,0
51876,"a muscular man with a shark head, artstation, cinematic lighting, detailed, photorealistic, ",20,15.0,8,1024,512,20,0
12318,“ large glass of chocolate milk spilled ” ,20,7.0,8,512,512,8,0
51723,painting by sargent and rhads and leyendecker and greg hildebrandt foothpath at indian summer with zugspitze in background ,20,7.0,8,896,576,31,0
13318,"Super realistic 8K render of a ice yeti hand with claws drawn from left to right, (extremely detailed, iridescent, high quality, epic, futuristic, octane render, beautiful, shimmering, deity Leesha Hannigan, Ross Tran, Thierry Doizon, Kai Carpenter, Ignacio Fernández Ríos",20,7.0,8,512,512,62,0
3971,"hydra, by seb mckinnon and frank frazetta ",20,7.0,8,512,512,13,0
12039,"undead night elf at prom wearing a tophat, exquisite detail, lasers, disco ball,",20,7.0,8,512,512,18,0
52919,"incredibly realistic, too detailed face of sephiroth, tan, braids, octane render, bump mapping, macro image, global illumination, 8 k, bokeh, enki bilal, yuji himukai, jen zee, mohrbacher ",20,10.0,8,640,512,54,0
6451,"bill gates anime villain, elegant, portrait, detailed, artstation, concept art, sharp focus, by konstantin korovin and daniel f. gerhartz and john howe ",20,7.0,8,640,640,36,0
55279,"an epic landscape view of a vast underwater metropolis, with glowing windows, towers, spires, parapets, balconies, bridges, glass, crystal, with colorful fish and sea creatures, painted by greg rutkowski and tyler edlin, close - up, low angle, wide angle, atmospheric, volumetric lighting, cinematic concept art, very realistic, highly detailed digital art ",20,9.0,8,768,512,77,0
21156, the tropical jungle the wall wood fortress borderland style vivid colorful  Hyperrealistic CGI Photorealistic cinematic volume lighting fanart on ArtStation  concept art  ,20,7.0,8,1280,704,30,0
55009,film still of kate winslet as galadriel in lord of the rings ( 2 0 0 1 ) ,20,7.0,8,512,512,21,0
25433,"portrait futuristic fennec fox animal, wearing a santa hat on their head, in future cyberpunk tokyo rooftop , sci-fi, fantasy, intricate, very very beautiful, elegant, human anatomy, neon light, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by tian zi and WLOP and alphonse mucha",20,7.0,8,512,512,78,0
14624,"aztec neon jungle at night with rocks and water puddle on the floor and exotic animals hidden in the foliages, unreal 5, hyperrealistic, realistic, photorealistic, dynamic lighting, highly detailed, cinematic landscape, studio landscape, studio lighting",20,7.0,8,512,512,50,0
26526,"Portrait of a girl and a fox in a cozy windowed study, reading a book while light streams in through the skylight, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Krenz Cushart and Artem Demura and alphonse mucha",44,16.0,8,512,512,70,0
45127,"turbocharger peppa pig, 3 d render, hyper realistic ",50,16.0,8,512,576,13,0
27005,"magic octopus with translucent skin, visible muscles and veins and arteries and bones and spines and nerves, beautiful detailed intricate insanely detailed octane render, 8k artistic photography, photorealistic, chiaroscuro, by David Cronenberg, Raphael, Caravaggio",35,7.0,8,512,704,54,0
25584,"A goth portrait painted by Paul Gauguin. Her hair is dark brown and cut into a short, messy pixie cut. She has a slightly rounded face, with a pointed chin, large entirely-black eyes, and a small nose. She is wearing a black tank top, a black leather jacket, a black knee-length skirt, a black choker, and black leather boots.",20,7.0,8,512,640,79,0
53323,"a profile view of a futuristic aerodynamic giorgetto giugiaro automobile with extremely detailed intricate texture of white lace, 4 k. w - 9 6 0 n - 6 ",20,7.0,8,512,512,35,0
48479,datamosh scummy irregular polygon gearshift ,20,7.0,8,1024,576,12,0
6054,"art nouveau portrait of a teen boy with straight auburn hair, light blue eyes, pale skin, freckles, sad expression, t - shirt, modern casual clothing, natural lighting, path traced, highly detailed, high quality, cartoon, digital painting, by don bluth and ross tran and studio ghibli and alphonse mucha ",50,14.0,8,512,704,70,0
28784,star guardian mark zuckerberg,20,7.0,8,512,512,6,0
5283,"painting by sargent and leyendecker and greg hildebrandt savrasov levitan autumn epic sky overcast, low thunder clouds foothpath at indian summer, wide river and lake, horizon tiny old house on top of hill view from above ",20,7.0,8,640,384,52,0
46081,"concept art painting of a white rabbit wearing a turquoise dress, in the deep forest, realistic, detailed, cel shaded, in the style of makoto shinkai and greg rutkowski and james gurney ",20,7.0,8,512,512,41,0
55557,"christina hendricks in a black swimsuit, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski ",20,13.0,8,704,512,41,0
44598,the last supper painting but with surgeons insted ,20,7.0,8,512,512,9,0
28116,Superman in a silver armor with a black and red logo on the chest,20,7.0,8,512,512,14,0
48512,torrente ,20,7.0,8,512,512,2,0
11134,"a man going through a colorful portal to another realm, apocalyptic fantasy, mmo, digital art, 4 k ",20,7.0,8,1024,512,22,0
5453,"wrc rally car stylize, art gta 5 cover, official fanart behance hd artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, ossdraws, that looks like it is from borderlands and by feng zhu and loish and laurie greasley, victo ngai, andreas rocha, john harris ",20,7.0,8,768,512,90,0
10025,"k. k slider from animal crossing, playing guitar at a concert ",20,7.0,8,512,512,14,0
48391,"a close up of a smiling couple of parents to be, in front of 9 / 1 1 with pink smoke, award winning ",20,7.0,8,512,512,25,0
50841,painting by sargent and leyendecker and greg hildebrandt savrasov levitan low heavy clouds on the earth foggy overcast landscape and country road without figures ,20,7.0,8,704,448,36,0
33576,"edwardian headshot photograph of phoebe dynevor, millie bobby brown, elegant, graceful, soft blur, 1 9 0 0, 1 8 9 0 s, 1 9 1 0 s, grainy, realistic face, detailed, ethereal ",20,7.0,8,512,512,49,0
41039,"a brown dachshund sitting next to a black cat in a canoe, digital art, wlop, cute sketch, paint, intricate detail, concept art, sketch ",20,18.0,8,768,512,35,0
53210,pressed flowers drapped with robes art nouveau by midjourney ,20,7.0,8,512,512,13,0
48500,topiary harmonic isometric gateway village / city setting ,20,7.0,8,1024,576,10,0
23854,"a peaceful mountain overlooking a field, studio ghibli",35,9.0,8,1024,512,12,0
41122,"super detailed, super sharp focus, ultra complex, ultra intricate, extremely aesthetically pleasing fine art oil painting of pine trees at golden hour by hayao miyazaki and hiroshi yoshida and ohara koson. ",20,7.0,8,1600,512,43,0
3145,"wide shot, death - race 2 0 0 0, speed racer style car designs, crowded city streets, environment, cinematic, illustration, symmetrical, smoky, unreal engine, colors, epic scene, royo, vallejo, frazetta, fantasy art by greg rutkowski, octane redner, golden raito, high quality, intricate details, highly details, intricate, atmosphere, highly detailed, matte painting, cinematic, deviantart, realistic, concept art, 4 k ",50,14.0,8,1024,512,100,0
20463,"detailed image of whale flying in universe skyline by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, rich deep colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece . intricate artwork by Tooth Wu and wlop and beeple, greg rutkowski, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, depth of field. by Katsuhiro Otomo, full body character drawing, inspired by Evangeleon, clean ink detailed line drawing, intricate detail, extremely detailed. painting by Arthur Rackham, Eugene de Blaas, Frederic Leighton",50,20.0,8,512,704,160,0
31725,"artistic portrait of a confident and mature looking northern blond valkyrie, beautiful blue eyes and red lips, perfect fit body, black leather viking armor, art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, masterpiece ",20,15.0,8,512,512,65,0
42512,"cute otter sailor eat cake, graphic art, 8 k hd resolution, pinterest, dynamic character, concept art, intricate details, ultra detailed, reduce character duplication, in style of hayao miyazaki, matte print ",50,15.0,8,512,512,47,0
30660,"illustration of a 2 0 8 0 desolate industrial factory nuclear scene by shaun tan, clean, emptyness, torn paper decollage, graphic novel, oil on canvas by edward hopper, ( by mattias adolfsson ), by moebius ",20,7.0,8,512,704,49,0
29068,"the all new BMW 10 series, the best car in the BMW lineup, realistic",20,7.0,8,512,512,16,0
5069,"steve carell in anastasia, don bluth animation, film still ",20,7.0,8,512,512,13,0
30763,"stalker shadow of chernobyl, game concept art, muscular, chiroptera head, chiroptera ears, hyperrealism, fine details, artstation, cgsociety, zbrush, no background ",20,7.0,3,512,512,44,0
5856,"a penguin learns to drive, movie poster, ",20,7.0,8,512,512,9,0
782,"a solitary true warrior true warrior on throne macho man randy savage wearing a colourful heavy cloak alone full body rocky desolate wasteland | portrait | fantasy impressionist oil painting | matte painting | matte drawing | middle earth | pathfinder | featured on artstation deviant art | sword and sorcery | pintrest | conan, elden ring, darksouls | darksun | d & d dungeons and dragons | barbarian arnold schwarzenegger ",50,15.0,8,576,832,92,0
27570,Breaking Bad point and click adventure,20,7.0,8,512,512,6,0
7232,"beautiful happy picturesque charming sci - fi organic pod - like homes consisting of modules of the future in a beautiful natural scene. water, trees and rocks. beautiful light. soft colour scheme. beautiful artistic detailed watercolor by lurid. ( 2 0 2 2 ) ",20,7.0,8,512,512,52,0
35112,"cinestill 4 0 0 d 🎞, aesthetic punk - rock girl, symmetrical human anatomy 🍑, cute face 👸, adorable pink mohawk, punk rock 🧷, full - body shot ⌛, epic portrait 🖼, by stanley artgerm 👨🎨, and, by beeple 👨🎨, god ray, ray tracing, lens flair ",20,8.0,1,640,640,64,0
